zipcode,state,sqft,bedrooms,bathrooms,year_built,lot_size,price,has_garage,has_pool,house_type,neighborhood_quality
50158,MI,2470,3,1.0,1928,6550,266480,1,1,Single Family,Very High
19823,WI,1968,3,3.0,1936,2520,353647,1,0,Townhouse,Medium
70160,IL,1948,3,4.5,1995,8890,485952,0,1,Townhouse,Medium
19540,OH,2028,1,2.5,1937,9329,259292,1,0,Single Family,Low
14611,AZ,1528,4,2.0,1905,11821,385134,0,0,Single Family,Very High
61991,AZ,3183,5,4.0,1916,13733,530870,0,0,Single Family,High
40977,NC,1227,2,1.0,1961,2000,226379,1,0,Single Family,Medium
59115,VA,2094,2,1.5,1985,16475,266864,1,0,Condo,High
98223,WA,2707,3,4.0,1977,9415,741688,1,1,Townhouse,High
70890,NC,2524,4,4.0,1933,15384,429600,1,0,Single Family,High
82369,MN,2154,3,3.5,1999,18071,428552,1,0,Single Family,Medium
21938,PA,1639,5,4.0,2017,3797,465881,1,0,Single Family,Medium
14000,IL,2067,3,1.0,1937,6220,416436,1,0,Single Family,High
80588,NJ,2244,6,3.0,1914,5480,843679,0,0,Single Family,High
48304,GA,2142,4,4.5,2001,9906,432540,1,0,Condo,High
79449,OR,2347,4,4.5,1939,20956,561725,1,1,Single Family,Medium
92986,MI,1315,3,2.0,1908,13840,233755,1,1,Townhouse,Medium
99643,OR,984,3,2.0,1952,4731,280648,1,0,Single Family,Medium
30764,MN,3003,2,4.0,2017,10977,478135,1,0,Single Family,High
96027,WI,2174,4,2.5,1969,2000,351469,0,0,Single Family,Medium
48494,TX,2539,2,3.5,2017,2000,388607,1,0,Single Family,Medium
22161,IL,2746,5,1.5,1979,13574,486402,1,1,Single Family,Medium
37350,OH,1634,4,1.5,1951,17805,276462,1,0,Single Family,Medium
98668,MI,1955,1,2.0,1929,10031,221191,1,0,Single Family,High
25305,GA,1315,4,1.0,2011,8305,442373,1,1,Townhouse,High
75953,FL,2742,3,2.5,1938,6608,436238,1,1,Single Family,Medium
67458,GA,3059,4,1.5,1915,4091,513401,1,1,Townhouse,Medium
13267,CA,500,3,2.5,2011,6376,561697,1,0,Single Family,Medium
92745,MN,1345,4,2.5,2011,6037,410246,1,0,Single Family,High
99588,PA,500,4,1.5,2001,6800,229513,1,0,Single Family,High
48513,CO,1164,3,1.0,1981,11054,451008,1,0,Single Family,Medium
36092,VA,1545,2,1.0,1921,16344,405098,1,0,Single Family,Medium
21338,OR,2287,4,2.0,1985,11441,599588,1,0,Townhouse,High
10412,WI,1636,2,3.5,2022,7133,337125,1,0,Single Family,Medium
17543,MN,1655,4,4.0,1998,12190,405875,1,0,Single Family,High
43496,PA,2127,4,5.0,1930,10551,413293,1,0,Condo,High
70692,NJ,803,5,3.0,1939,10846,510960,1,0,Single Family,High
99084,MA,1412,4,5.0,1926,9884,474401,1,0,Single Family,Very High
54425,MD,1647,2,4.5,1935,18628,383317,1,1,Single Family,Low
48756,IL,1858,3,1.0,2018,10493,472925,1,0,Single Family,Medium
28888,WI,2053,5,2.0,1903,7193,355888,1,0,Single Family,High
45735,WA,3050,3,4.5,2012,6113,729504,1,0,Condo,Very High
57295,NJ,2635,4,5.0,2017,14507,1013772,1,0,Single Family,Very High
93042,AZ,1461,4,2.5,1968,4067,435407,1,0,Single Family,Low
95999,MA,1817,3,3.5,1924,16784,702573,0,0,Single Family,High
27955,NJ,1769,3,2.5,1994,2000,556219,1,0,Single Family,Low
47841,NC,1640,4,5.0,1977,16131,408272,0,0,Single Family,High
80640,FL,2190,5,1.5,1929,13986,490575,0,1,Single Family,High
75510,OR,698,3,3.5,1946,7802,301771,1,0,Single Family,High
44911,CA,2616,5,2.0,2020,6248,1006689,1,0,Single Family,High
69031,AZ,3185,4,2.5,1911,16160,533429,1,0,Townhouse,High
98726,CO,1811,6,1.5,1926,18997,515704,1,0,Single Family,Very High
17357,CA,1797,2,4.5,1944,6931,829406,1,1,Single Family,High
42479,WI,2109,2,4.5,1987,12902,359408,0,0,Single Family,High
71476,TX,2713,5,1.0,1962,14897,466778,1,0,Single Family,High
54811,WI,1772,5,3.5,1954,13014,367803,1,0,Townhouse,High
46208,NY,2653,3,1.0,1929,10271,819823,0,0,Single Family,High
53286,MI,1769,1,1.5,1955,2000,162990,1,0,Single Family,High
31352,CO,996,5,4.5,1985,2000,470866,0,0,Single Family,High
65069,AZ,2008,3,5.0,1925,5807,352886,1,0,Single Family,Medium
24397,AZ,2719,3,2.5,1970,8313,389483,1,0,Single Family,High
51555,MD,1543,4,2.5,1991,5006,406832,1,0,Single Family,Medium
56959,CA,1838,3,4.5,1937,4358,682860,1,0,Condo,Very High
10728,NY,2479,1,1.0,1968,17047,678419,0,0,Single Family,Medium
76234,PA,1572,4,4.0,1917,17742,346355,1,1,Single Family,Medium
49954,MN,1182,5,4.0,1956,14177,294453,1,0,Condo,High
57280,AZ,2824,5,5.0,1977,22322,514858,1,0,Townhouse,High
26779,MD,894,3,1.5,1922,8188,297635,1,0,Condo,Medium
73932,IL,1900,3,1.0,2018,10056,419286,1,0,Townhouse,Medium
82936,MD,2985,3,1.0,2015,17145,667931,1,0,Single Family,Medium
34466,IL,2279,4,4.0,1913,12930,404799,1,0,Condo,Medium
46939,IL,1657,4,3.0,1995,18637,486725,1,0,Single Family,Medium
79896,NY,917,3,2.5,1968,10326,419006,1,0,Single Family,Very High
45270,PA,2807,3,3.0,1921,2507,389883,1,1,Townhouse,Medium
74895,AZ,879,2,1.5,1917,10476,342746,1,0,Single Family,High
42307,IL,1845,4,2.0,1999,11233,464758,1,0,Single Family,Medium
18335,TX,1814,1,1.5,2008,10789,386328,1,1,Single Family,High
96900,IL,1045,4,4.5,1935,5845,337798,1,0,Single Family,High
99112,OR,1551,3,5.0,2018,11212,522123,1,0,Single Family,Low
21130,MD,1427,1,1.5,2018,20878,330721,1,0,Condo,High
97508,GA,1464,3,5.0,1906,12566,375688,1,1,Single Family,High
70566,NJ,2004,5,4.0,1922,7242,603807,1,1,Single Family,Very High
76703,NJ,500,4,5.0,1933,7906,486909,1,1,Single Family,High
37192,NY,942,6,3.5,2016,17093,637406,1,1,Townhouse,Medium
11062,CO,1922,4,1.5,2021,7337,613377,1,1,Single Family,High
99780,NC,1836,3,5.0,1995,4290,462282,1,0,Single Family,Medium
31689,OR,1713,3,1.5,1969,12365,479107,1,0,Townhouse,Low
21174,MI,1987,3,4.5,1979,8517,331403,1,0,Single Family,High
98461,MA,2303,3,2.0,1998,10123,836959,1,1,Single Family,High
33714,VA,1517,3,5.0,1946,7214,459234,1,1,Townhouse,High
48102,CO,2640,3,5.0,1952,20660,654174,1,0,Single Family,Medium
84460,MD,2109,3,5.0,1983,9330,494024,1,0,Townhouse,Medium
16801,AZ,3003,5,4.0,1940,5989,676835,1,1,Townhouse,High
82267,OH,990,3,4.5,1974,10258,223356,1,0,Single Family,Medium
58136,NJ,1398,3,3.0,1931,8646,483296,1,0,Single Family,High
33625,TX,2569,3,1.0,1913,15501,372017,1,0,Single Family,Low
92873,MA,834,5,5.0,1987,15263,638268,0,0,Single Family,Medium
54261,OH,2402,3,2.0,2006,20199,264337,1,0,Townhouse,Medium
11542,NC,1918,3,1.0,1994,14018,353454,1,0,Single Family,High
31677,MN,1025,3,4.5,1916,2852,252065,1,1,Single Family,High
56732,CA,2738,3,1.5,1924,17712,870490,1,0,Townhouse,High
60343,OH,3925,5,1.0,1963,9971,392136,1,0,Townhouse,High
49081,IL,1639,3,4.0,1972,15692,426428,1,1,Single Family,Medium
72856,OH,1774,4,5.0,1985,4735,267660,0,0,Condo,High
98858,MA,500,4,3.5,2018,9643,482207,1,0,Condo,High
29065,PA,2946,4,4.5,2008,13749,402707,1,0,Townhouse,Medium
98092,WA,786,1,5.0,1934,9252,328776,1,0,Single Family,Medium
36962,MD,635,3,5.0,1954,6300,358235,0,0,Townhouse,Medium
38295,AZ,2451,4,5.0,1916,5113,514049,1,0,Townhouse,Medium
23807,GA,2521,2,1.0,1927,2000,389740,1,0,Townhouse,High
52348,VA,1353,4,3.5,1900,6452,431248,1,1,Single Family,High
93285,WI,2111,5,5.0,1972,15788,472866,0,0,Single Family,Medium
67854,MI,1742,3,2.5,1954,5824,287646,1,0,Townhouse,High
50262,MI,2679,3,1.5,2012,7058,251326,1,0,Condo,Very High
47080,MN,1156,5,5.0,1960,7068,296646,1,0,Single Family,Very High
45909,NY,1490,6,4.5,1946,12024,836941,1,0,Townhouse,High
99339,WA,3247,1,2.0,1963,6439,543985,1,0,Single Family,Very High
29870,OR,1296,3,3.0,1931,7016,393315,1,0,Townhouse,Low
82124,NC,2041,5,2.0,1952,17621,386054,0,0,Single Family,Medium
36790,NY,2036,3,1.0,1930,5516,714360,1,0,Townhouse,Medium
35289,IL,2343,5,2.5,1907,9414,385960,1,0,Single Family,Very High
25485,MI,1973,5,1.5,1997,9054,281679,1,0,Single Family,Very High
54482,MA,2096,3,2.0,1986,15651,588595,0,0,Single Family,Medium
96188,MD,1630,3,3.5,1973,9238,426692,1,0,Single Family,High
96769,AZ,1057,5,4.0,2011,16004,348193,1,0,Townhouse,High
13709,MA,1472,1,2.5,2014,10334,548320,0,0,Townhouse,Very High
40355,OH,1773,2,3.0,1932,5117,220755,0,0,Townhouse,Very High
67799,IL,3026,1,3.5,1967,14353,375465,1,0,Single Family,Medium
23116,MA,2889,3,2.5,1906,11228,881961,1,0,Single Family,Very High
35470,VA,1676,3,3.0,1996,20562,525397,1,0,Townhouse,Medium
52344,MI,2635,4,4.0,1965,3890,372949,0,0,Townhouse,Medium
52918,IL,2078,2,3.5,2011,9835,473547,1,0,Single Family,Medium
49298,IL,1945,4,3.5,1995,8419,452411,1,0,Single Family,Medium
90219,PA,3230,4,4.5,1904,10209,541213,1,1,Single Family,High
76040,MN,2521,3,4.0,2009,14789,331971,1,1,Single Family,Medium
38016,OR,1880,4,2.0,1916,18757,344135,1,0,Single Family,Very High
33960,IL,2027,5,1.0,1975,2000,468943,1,1,Single Family,High
43591,AZ,2371,4,5.0,1951,16964,440513,0,0,Condo,High
92848,NC,1634,5,5.0,1911,22583,382646,1,0,Single Family,High
77641,MN,2656,4,3.5,1961,10948,523854,1,0,Single Family,High
46395,IL,1355,4,1.5,1934,6946,303798,1,0,Condo,Medium
32700,MD,2274,3,4.5,1961,7139,501614,0,0,Single Family,Medium
30559,WA,1614,3,4.0,1984,12152,472735,0,0,Single Family,High
71642,IL,3454,3,1.0,2021,7862,450425,1,0,Single Family,Medium
31732,NY,3074,3,1.0,1952,5220,658914,1,0,Single Family,Medium
40354,IL,1532,4,1.0,2020,7716,389880,1,0,Condo,Medium
23843,NC,2072,3,1.0,1920,7938,317588,1,0,Single Family,Low
81726,AZ,2897,3,2.5,1914,9821,449074,1,0,Single Family,High
27640,WI,2443,6,4.0,1974,2723,347006,1,0,Townhouse,High
62528,WI,2355,3,4.0,1973,8350,452027,1,0,Single Family,Medium
48413,MI,3141,3,3.0,1981,8927,300575,1,0,Single Family,Medium
62736,MI,1871,5,1.5,1930,16992,285785,1,1,Single Family,Medium
78866,PA,772,3,3.0,1953,9493,166835,1,0,Single Family,High
29087,MA,1233,4,4.0,1954,3913,676889,1,0,Townhouse,Medium
51430,WI,2751,3,5.0,2019,10660,403250,1,0,Single Family,High
34504,MA,1357,4,3.5,1925,6456,480968,0,1,Single Family,Medium
17114,IL,2514,3,2.5,1952,6326,447523,0,0,Single Family,Medium
88859,IL,3160,4,2.0,1965,8520,645012,1,0,Single Family,High
21023,VA,2363,4,4.0,1906,4674,531305,1,0,Condo,Medium
31447,PA,2520,4,3.5,1987,7573,364915,1,0,Single Family,High
33959,VA,1144,4,4.0,1938,12278,462115,0,0,Condo,High
39703,NY,1297,3,3.0,1925,5036,664915,1,0,Single Family,Low
19337,MN,1624,4,2.0,1986,5697,384366,1,0,Single Family,Medium
56427,WA,2501,3,2.0,1977,10616,559254,1,0,Single Family,Medium
71529,NJ,1583,2,1.5,1928,5064,601602,1,0,Townhouse,High
41921,CO,1270,3,1.0,1955,7144,418221,1,0,Single Family,Medium
43307,NC,2858,3,4.5,1930,5140,448307,1,0,Condo,High
37355,CO,1618,4,2.0,1965,10503,395713,1,0,Townhouse,High
14835,WI,3066,2,5.0,1901,8461,414200,1,0,Townhouse,High
30159,GA,2042,3,1.5,1986,17021,476452,1,0,Single Family,High
57605,TX,1015,4,5.0,2021,4190,291035,1,0,Single Family,High
48088,MA,1880,3,3.5,1946,15753,683407,0,0,Townhouse,High
88752,AZ,1256,4,1.0,1974,11186,425248,1,1,Single Family,Very High
67043,PA,1817,6,5.0,2005,16776,364047,1,0,Townhouse,Low
92844,NJ,1741,1,4.0,1948,2955,523109,1,0,Single Family,Medium
55445,MN,2585,5,3.0,1929,13298,447900,0,0,Single Family,High
15713,MN,1878,2,1.5,1914,10757,360892,1,0,Condo,High
66178,WI,1779,3,4.5,1961,7005,210665,1,0,Single Family,Medium
59407,CA,1861,3,2.5,1977,7752,716290,1,0,Single Family,Medium
80340,NJ,1524,5,1.0,2014,4889,663880,0,0,Single Family,High
85672,VA,2143,6,1.5,1921,5040,431685,1,0,Condo,Low
75545,FL,1276,1,2.0,2015,9814,416997,0,1,Single Family,Medium
94791,CO,1377,2,5.0,1929,11765,341465,1,0,Townhouse,Very High
68141,VA,2964,3,5.0,1980,13250,735017,1,0,Single Family,High
33793,MD,1746,5,1.5,1915,12227,425675,1,0,Single Family,Medium
66570,CO,1613,5,2.0,1951,8508,458192,1,0,Single Family,Medium
47892,MI,1059,2,5.0,1907,12220,182848,0,0,Single Family,High
11015,CA,2595,1,1.0,1963,10675,798674,1,0,Single Family,High
71813,IL,1260,4,1.5,2022,10634,502933,1,1,Single Family,High
37712,PA,1989,2,1.5,1938,4867,351345,1,0,Single Family,High
18415,CA,804,2,2.0,1930,3758,381178,1,1,Single Family,High
72292,GA,2572,1,2.0,1911,11289,308967,1,0,Single Family,Very High
33833,NJ,2823,1,1.5,1932,12431,435420,1,0,Condo,High
14158,WA,2339,3,4.5,1957,6894,655422,1,1,Single Family,High
30309,MI,2587,3,4.5,1924,21067,326415,1,1,Single Family,High
16970,NC,1420,5,1.5,1937,18767,299421,1,0,Single Family,High
82474,GA,1180,3,5.0,1947,8666,312630,0,0,Single Family,Medium
96704,OR,1731,4,4.0,1981,7834,418641,0,0,Single Family,High
30384,OR,1646,4,4.0,1954,13394,465912,0,1,Condo,Very High
28017,MN,2891,3,4.5,1902,4434,400143,0,1,Townhouse,Low
10384,NY,1517,5,3.5,1934,5518,758995,1,0,Single Family,High
10404,WA,2099,3,5.0,1950,6276,530866,1,0,Single Family,Medium
50943,WI,1727,3,3.5,1926,7031,306744,1,1,Single Family,Medium
39189,VA,2641,4,1.0,2009,2153,601442,1,0,Townhouse,Medium
22763,CA,2524,3,2.0,1984,13464,1128817,1,0,Condo,Medium
70100,OR,3161,3,4.0,1991,11011,810395,1,0,Townhouse,Medium
90642,VA,3036,6,5.0,1932,4941,719544,1,1,Townhouse,High
60612,IL,1710,3,2.5,1961,2000,319733,1,0,Single Family,Low
33574,MI,2549,5,1.5,1916,10445,242971,1,0,Single Family,Medium
33524,MA,1279,3,2.0,1942,7821,503485,1,1,Single Family,High
79172,FL,1364,4,3.0,1929,12277,394360,1,1,Single Family,Medium
14809,CO,649,6,3.0,2016,2000,353453,1,0,Single Family,Medium
63330,TX,2881,1,2.0,1965,15208,444502,1,1,Single Family,Medium
23456,NY,2124,4,3.5,1959,17186,934501,0,0,Single Family,High
66397,WA,2099,2,4.5,1908,2000,559530,0,0,Single Family,Medium
48765,GA,1416,4,2.5,2017,15759,498646,0,1,Single Family,High
44816,OR,2472,5,5.0,1930,4952,824674,0,1,Single Family,Low
55106,VA,2243,3,3.5,1988,13529,525023,1,0,Condo,Medium
63932,OR,1354,4,3.0,2000,7255,481418,1,0,Townhouse,Medium
27100,VA,1725,2,2.0,1999,13733,373048,1,0,Single Family,Medium
67091,CO,1888,3,3.0,2018,8191,425767,1,0,Single Family,Very High
31949,CA,1725,3,3.0,1968,2807,697831,1,0,Townhouse,Medium
46187,MA,2010,2,1.0,2013,4633,461964,1,1,Single Family,Low
17239,MN,1595,4,4.0,1944,3643,304897,1,1,Townhouse,High
24489,WA,2332,1,4.0,1994,5953,413514,0,0,Single Family,Medium
68017,AZ,2139,5,2.5,1936,5909,367355,1,0,Single Family,Medium
71877,MA,2848,3,5.0,1957,12871,741040,1,0,Single Family,High
53125,VA,2336,4,1.5,2019,8023,602003,0,0,Single Family,Medium
59922,NJ,1858,3,1.0,1982,8506,712518,1,0,Townhouse,Low
42049,PA,1482,4,2.0,1922,9100,214708,0,0,Townhouse,Very High
47131,NC,2606,3,4.0,1934,12700,473653,1,0,Townhouse,High
52944,OH,1802,4,5.0,1962,13185,276246,1,0,Single Family,High
83963,VA,1879,3,1.5,2017,7365,474539,0,0,Single Family,High
34285,OR,1879,4,3.5,2013,8680,612457,1,1,Townhouse,Very High
47626,OH,1718,1,2.0,1905,13212,270721,1,0,Single Family,Low
52808,FL,1891,3,3.0,1905,6520,580725,0,0,Single Family,Low
98464,GA,3348,3,5.0,2019,7262,646757,0,0,Single Family,High
29198,CO,1429,3,1.0,1929,7130,299500,1,0,Single Family,Medium
29758,FL,2969,5,3.0,1900,11237,610174,1,0,Townhouse,Medium
25254,WA,1737,6,1.0,1962,2101,612088,1,0,Single Family,High
54238,MN,1684,4,4.5,1907,12918,308323,1,0,Single Family,High
11252,TX,2724,3,4.0,1927,8995,501254,1,0,Townhouse,High
49764,IL,1005,3,1.5,1988,12034,300880,1,0,Townhouse,High
87709,MA,2575,4,5.0,1932,15596,653710,0,0,Single Family,Medium
47441,TX,2031,2,3.0,1952,8331,373602,1,0,Townhouse,Medium
63682,WI,2325,5,4.0,1937,2331,346304,0,0,Single Family,Medium
69494,TX,2312,3,2.5,1951,8190,332376,1,0,Single Family,Very High
91317,PA,1560,6,1.0,1977,16072,355504,1,0,Single Family,High
75215,CO,2735,3,4.5,1910,10849,637282,1,0,Townhouse,High
88587,PA,1614,4,1.0,1901,4677,262945,0,1,Single Family,Medium
16949,FL,2286,1,2.0,1952,9031,455399,1,1,Single Family,High
65393,WI,2866,5,3.5,1993,12439,543758,1,1,Single Family,High
83553,CA,2965,3,4.5,1993,9372,1141285,1,0,Townhouse,High
16941,MA,1813,4,4.5,1967,9236,598474,0,1,Single Family,High
33386,VA,1748,3,5.0,1906,6832,398510,1,0,Townhouse,High
71886,TX,3752,3,2.5,2001,11112,438834,0,1,Single Family,Medium
85745,NJ,2546,3,2.5,1966,12462,736522,1,0,Townhouse,Medium
93251,WI,2058,3,1.5,1908,9133,354661,1,0,Single Family,Very High
63413,OR,2218,3,1.0,1977,7530,476589,1,1,Townhouse,Medium
66800,IL,2284,3,4.0,2015,13781,518947,1,1,Townhouse,High
52318,PA,2305,3,2.0,1962,7881,437575,1,0,Single Family,Medium
80173,VA,1832,4,2.5,1910,11446,507551,0,0,Single Family,High
80390,OR,1723,4,5.0,1936,12665,481709,1,0,Condo,Medium
62329,WA,1893,3,3.5,1913,3679,512040,1,0,Townhouse,High
53088,CA,1202,5,1.0,1918,10698,543857,1,1,Townhouse,High
49811,OH,2502,5,5.0,1907,2000,375210,1,1,Single Family,Medium
97369,CA,1989,3,4.5,1958,11684,754169,1,0,Single Family,Very High
29963,AZ,1908,4,4.0,2022,14000,336363,1,1,Condo,High
65123,FL,2174,4,4.5,1962,11752,455263,1,1,Single Family,Low
83477,MA,1602,3,5.0,1906,7288,621765,1,0,Townhouse,Very High
46586,CO,2412,4,2.0,1966,2000,551713,0,0,Single Family,Medium
22015,VA,2023,4,3.5,1917,12019,615802,1,0,Single Family,Very High
55002,MA,2118,3,3.5,1944,10438,626439,0,0,Single Family,Medium
16254,OH,2161,4,4.0,1996,8176,327594,1,0,Townhouse,Low
34214,OR,3031,4,4.5,1991,8623,624243,1,0,Single Family,High
90719,MA,2932,4,4.5,1935,8302,858136,1,0,Single Family,Medium
81774,GA,2555,2,5.0,1915,3643,375692,1,0,Single Family,High
16090,FL,1701,3,4.5,1978,12023,443541,1,0,Townhouse,High
21637,IL,2377,3,2.0,1928,3469,383646,1,0,Townhouse,Medium
68243,WI,3186,3,1.0,1948,9162,321292,0,0,Single Family,High
93807,NY,2493,3,1.5,1945,12964,772388,0,0,Single Family,Medium
43434,OR,3017,3,4.5,1982,13756,629812,1,0,Townhouse,High
79724,NY,1920,5,3.5,1928,14269,651639,1,0,Single Family,High
85697,NJ,1894,4,4.5,1969,8793,772971,0,0,Single Family,Medium
38732,CA,2467,3,1.5,2008,7340,773306,1,0,Single Family,Medium
21314,VA,3296,4,3.5,1949,3930,554304,1,0,Townhouse,High
33954,MI,1803,4,4.0,2021,2732,202260,1,1,Townhouse,Medium
97044,NY,1703,2,5.0,1954,6888,734775,1,0,Townhouse,Very High
46668,WI,2628,2,2.0,1906,2640,355634,1,0,Single Family,High
33061,AZ,1640,5,1.5,1990,9086,442575,0,0,Single Family,Medium
89252,MA,1854,4,4.5,1982,16338,896054,1,0,Single Family,High
49749,NY,2636,4,1.0,1980,11330,900634,1,0,Single Family,Medium
26907,MN,1736,3,3.5,1940,11462,359879,1,0,Single Family,Medium
28777,OH,2531,3,1.5,1910,7068,328259,1,0,Townhouse,High
61745,MA,1273,2,2.0,1904,5486,494838,1,0,Single Family,Very High
91818,WI,2671,6,4.5,1965,9775,499879,1,1,Single Family,High
33624,NJ,2239,3,1.0,2010,4371,577081,1,0,Condo,Very High
33321,OR,1937,2,3.5,1955,9462,518092,1,0,Condo,High
15240,GA,2075,4,2.0,2005,13210,443538,1,1,Single Family,High
53221,WA,1900,1,4.5,2015,14979,714825,1,0,Single Family,Medium
65645,CA,1530,3,2.5,1909,10166,628993,1,0,Townhouse,High
62796,MA,1574,1,3.0,1906,8449,435384,1,0,Single Family,Medium
14432,WI,500,3,2.5,1913,14090,188054,1,0,Townhouse,Medium
89104,AZ,1900,4,4.5,1968,11967,529997,1,0,Condo,High
69399,FL,500,4,4.5,1960,13039,286956,1,0,Townhouse,High
89714,FL,3494,2,2.5,1950,11000,669496,1,1,Single Family,Very High
60428,MI,2868,2,1.0,1941,3865,248607,1,1,Single Family,Medium
97731,OH,1755,4,1.5,1907,15319,236562,0,0,Single Family,High
10302,CO,1410,4,2.5,1949,5532,483524,1,0,Single Family,High
92558,TX,2282,6,1.5,1900,9499,394061,0,1,Single Family,Very High
10055,MI,2141,4,2.0,1968,14266,291695,1,0,Single Family,High
18717,CO,2379,3,5.0,1910,2993,594162,1,0,Single Family,High
38699,PA,1412,5,5.0,2015,13122,420335,1,0,Condo,Medium
83686,NY,2768,2,5.0,2006,4039,1090013,1,0,Single Family,Medium
77661,NY,1668,3,4.0,1947,12973,511226,1,1,Townhouse,Medium
26748,PA,1442,2,1.0,1914,6312,211843,1,0,Townhouse,Medium
14621,WA,3853,4,2.0,2002,5662,880897,1,0,Single Family,High
15126,TX,4018,4,2.5,1992,5504,595419,1,0,Single Family,High
15122,MD,2579,3,1.5,1924,2000,348861,1,0,Single Family,High
28030,WA,1606,3,4.5,2011,9873,571851,1,0,Single Family,High
92838,MD,2580,2,4.0,1905,11675,500740,1,1,Townhouse,Medium
94717,NC,2630,4,5.0,1910,8357,394107,1,0,Single Family,Medium
48638,WA,2441,5,3.0,1914,15244,604389,1,0,Condo,Medium
77067,MA,2533,3,3.5,1915,8210,536415,1,0,Townhouse,High
98869,MA,1304,3,1.5,1955,8866,402765,1,1,Townhouse,Medium
44674,VA,1254,4,1.5,1965,9901,400220,1,1,Single Family,Low
45854,IL,1444,5,2.5,1935,8430,454940,1,1,Single Family,High
56271,NJ,2089,3,4.5,1982,8431,735832,0,1,Single Family,Medium
83688,NC,1843,4,3.0,1937,18543,251644,0,0,Single Family,Medium
48518,MI,1317,6,5.0,2013,10628,339443,1,0,Townhouse,High
20267,PA,2542,6,2.5,1984,8515,522480,0,0,Townhouse,High
11062,FL,2198,4,2.0,1974,16921,452975,1,0,Single Family,High
60448,PA,2118,4,4.5,2004,15426,361689,1,0,Single Family,Medium
66793,CO,1735,5,5.0,1997,6951,615969,1,0,Single Family,High
57915,WI,1411,3,2.5,1917,23661,265292,1,0,Single Family,Low
14632,NC,2653,6,5.0,1978,2171,529768,1,0,Single Family,Medium
13596,CO,1507,2,4.5,1988,2000,378220,1,0,Single Family,High
83794,MD,1767,3,5.0,2014,2000,442264,1,0,Single Family,High
36734,TX,2398,4,2.5,1993,10394,464252,1,0,Townhouse,Medium
16371,MN,2218,4,5.0,1916,9158,472563,1,0,Townhouse,High
36069,VA,2301,4,2.5,1981,11511,616678,1,0,Townhouse,Medium
89905,VA,1933,3,2.0,1994,7651,492388,1,0,Single Family,Very High
22910,MA,2024,4,4.0,2013,9306,540763,1,1,Single Family,Medium
87735,NC,2029,3,1.0,1981,14794,337208,1,0,Townhouse,High
91264,IL,1590,4,4.5,2018,8956,476211,0,0,Single Family,Very High
33275,NJ,2703,5,1.0,1998,12741,635986,1,0,Single Family,Medium
82274,MD,810,3,2.5,1912,14368,376622,0,0,Townhouse,Medium
91449,MD,2336,4,3.5,1962,5312,504748,0,0,Single Family,Medium
70004,OH,2235,3,3.5,1913,11652,290606,1,0,Single Family,High
72981,PA,2172,3,4.0,1958,10781,357274,1,0,Single Family,High
94659,IL,2717,2,3.0,1935,13288,433052,1,0,Single Family,High
64553,OR,1799,6,3.0,1917,5280,394600,1,0,Single Family,Low
58447,OR,2178,5,2.5,1904,9829,641544,1,0,Single Family,Medium
44529,PA,798,4,3.5,1913,6228,224688,1,0,Condo,Medium
85703,CO,1709,4,4.0,1924,11660,547977,1,0,Single Family,High
86090,GA,2599,4,1.0,1943,5873,394187,0,0,Single Family,High
27260,CA,1062,3,5.0,2020,7273,641191,0,0,Single Family,High
13812,GA,2111,3,4.5,1938,10613,330398,1,0,Single Family,High
68656,OH,1922,4,5.0,2003,2000,318911,1,0,Single Family,Very High
37285,NY,1567,5,2.0,1960,15195,650418,1,0,Townhouse,High
11605,FL,1126,3,2.5,1961,6782,444532,1,0,Single Family,High
81158,NY,2270,3,4.0,1952,3001,795575,1,0,Condo,High
87149,OH,2556,3,1.5,1934,17885,319243,0,0,Townhouse,High
66138,NY,2857,3,4.0,2017,9301,1025764,1,1,Townhouse,Medium
23918,NJ,2888,4,5.0,1902,8079,769218,1,1,Single Family,High
37446,NY,2636,2,4.5,1949,8966,681790,1,0,Townhouse,Medium
23046,NJ,2321,4,2.0,1970,12850,525382,1,1,Single Family,Very High
34818,AZ,2163,3,1.0,1908,4337,426881,1,0,Single Family,High
19111,TX,1162,1,1.5,1987,11979,240552,1,1,Single Family,High
